id,label
solitary fibrous tumor,Entity
STK26,Entity
gastrin-producing neuroendocrine tumor,Entity
CD93,Entity
superior mesenteric artery syndrome,Entity
Ecabet,Entity
FGF7,Entity
Levofloxacin,Entity
Short nose,Entity
EGF,Entity
TIMP3,Entity
Secobarbital,Entity
Mifepristone,Entity
cirrhosis of liver,Entity
hypertension,Entity
ISYNA1,Entity
signet ring cell intrahepatic cholangiocarcinoma,Entity
Rasagiline,Entity
Loss of consciousness,Entity
NT5E,Entity
SERTAD1,Entity
PMM2,Entity
Sumatriptan,Entity
PEG3,Entity
PSMG1,Entity
RAP1GAP,Entity
GALNS,Entity
CD109,Entity
TGM2,Entity
PGK1,Entity
stomach diverticulosis,Entity
GUCY1A2,Entity
neuroendocrine neoplasm,Entity
FOXF1,Entity
INHBA,Entity
Procyclidine,Entity
Racementhol,Entity
Gait disturbance,Entity
SLC40A1,Entity
Spinal cord lesion,Entity
Amcinonide,Entity
MIR125B2,Entity
DGUOK,Entity
afferent loop syndrome,Entity
Temazepam,Entity
MIR5588,Entity
autosomal ichthyosis syndrome with prominent hair abnormalities,Entity
colorectal tubulovillous adenoma,Entity
PROM1,Entity
CORO2B,Entity
Everolimus,Entity
Villous atrophy,Entity
Tachycardia,Entity
Hyperuricemia,Entity
Levocarnitine,Entity
WNT3A,Entity
IGFBP7,Entity
genetic intestinal polyposis,Entity
Diclofenac,Entity
Abnormality of pain sensation,Entity
Rabson-Mendenhall syndrome,Entity
Sunitinib,Entity
epiglottis neoplasm,Entity
MIR151B,Entity
Norelgestromin,Entity
TWIST1,Entity
Gemifloxacin,Entity
PPP2R1A,Entity
PRKD1,Entity
Alfentanil,Entity
MPV17,Entity
IMMT,Entity
Cefotetan,Entity
Calcium gluconate,Entity
adenocarcinoma of gallbladder and extrahepatic biliary tract,Entity
ST3GAL4,Entity
Missing ribs,Entity
Recurrent enteroviral infections,Entity
MCF2L2,Entity
EEF1A2,Entity
PHLDA1,Entity
non-syndromic esophageal malformation,Entity
diffuse cavernous hemangioma of the rectum,Entity
MIR3615,Entity
gallbladder disease,Entity
CD44,Entity
Cloxacillin,Entity
Xerostomia,Entity
MTRR,Entity
maxillary sinus adenocarcinoma,Entity
disease of peritoneum,Entity
Tipranavir,Entity
Phenazopyridine,Entity
MAOA,Entity
esophageal basaloid carcinoma,Entity
C1QTNF6,Entity
CD80,Entity
Lepirudin,Entity
Argatroban,Entity
Temsirolimus,Entity
Chlorides,Entity
Abnormality of skin morphology,Entity
ATP5PD,Entity
cavernous hemangioma of colon,Entity
IL18RAP,Entity
TMEM67,Entity
Zafirlukast,Entity
myopathy and diabetes mellitus,Entity
ABCD3,Entity
enteritis,Entity
appendix goblet cell carcinoid,Entity
Aluminium phosphate,Entity
microvillus inclusion disease,Entity
Dysmetria,Entity
Ammonium chloride,Entity
Broad phalanx of the toes,Entity
drug-induced hepatitis,Entity
obstructive jaundice,Entity
Wolcott-Rallison syndrome,Entity
Generalized edema,Entity
TTN,Entity
syndromic genetic deafness,Entity
Boron,Entity
polycystic echinococcosis,Entity
Sulfisoxazole,Entity
MIR204,Entity
Adenocarcinoma of the small intestine,Entity
EZH2,Entity
Abnormality of the ureter,Entity
Respiratory insufficiency,Entity
embryonal extrahepatic bile duct rhabdomyosarcoma,Entity
CLTRN,Entity
CXCR2,Entity
PTPA,Entity
Cephalexin,Entity
Hypodontia,Entity
Pseudoephedrine,Entity
Dalteparin,Entity
LINC00221,Entity
ERI2,Entity
Auranofin,Entity
DLGAP5,Entity
INS-IGF2,Entity
Central hypothyroidism,Entity
Cabazitaxel,Entity
MIR17HG,Entity
nasopharyngeal carcinoma,Entity
Mitral regurgitation,Entity
Testosterone propionate,Entity
hepatitis C virus infection,Entity
Methotrexate,Entity
neoplasm of oropharynx,Entity
Liraglutide,Entity
ampulla of vater adenosquamous carcinoma,Entity
KRT13,Entity
small intestinal intraepithelial neoplasia,Entity
Alopecia universalis,Entity
Abdominal symptom,Entity
Nephrocalcinosis,Entity
AIFM1,Entity
Cutis marmorata,Entity
hepatoblastoma,Entity
Small hand,Entity
MIR195,Entity
eosinophilic gastroenteritis,Entity
NXN,Entity
Lactic acidosis,Entity
Prominent forehead,Entity
paranasal sinus carcinoma,Entity
ZBTB8B,Entity
Lobeglitazone,Entity
IgG4-related disease,Entity
immunodeficiency syndrome with autoimmunity,Entity
Apomorphine,Entity
colorectal leiomyoma,Entity
Thiabendazole,Entity
MIR150,Entity
gastric body carcinoma,Entity
Telbivudine,Entity
active peptic ulcer disease,Entity
Ritodrine,Entity
Sebaceous gland carcinoma,Entity
SHBG,Entity
Methazolamide,Entity
Abnormal respiratory system physiology,Entity
thoraco-abdominal enteric duplication,Entity
Elevated alpha-fetoprotein,Entity
colorectal serrated adenocarcinoma,Entity
Vedolizumab,Entity
HEBP2,Entity
CTNND2,Entity
EEF2K,Entity
Abnormal duodenum morphology,Entity
Venlafaxine,Entity
MIR10B,Entity
Bromfenac,Entity
Verapamil,Entity
achlorhydria,Entity
MIR146A,Entity
TNFRSF9,Entity
serositis,Entity
SNHG11,Entity
major salivary gland cancer,Entity
ACO2,Entity
Prucalopride,Entity
SLC10A7,Entity
FANCI,Entity
X-linked disease,Entity
esophageal duplication cyst,Entity
tuberculous peritonitis,Entity
Meperidine,Entity
Modafinil,Entity
salivary gland mucoepidermoid carcinoma,Entity
TBK1,Entity
Oxaprozin,Entity
ACADM,Entity
NAMPT,Entity
ZNF804A,Entity
anus leiomyosarcoma,Entity
GAST,Entity
COPS5,Entity
FLVCR1,Entity
submucosal invasive colon adenocarcinoma,Entity
Hemivertebrae,Entity
Losartan,Entity
FOXA2,Entity
SORT1,Entity
Oxandrolone,Entity
RAD54B,Entity
Abdominal distention,Entity
NPBWR2,Entity
Quinupristin,Entity
Pheniramine,Entity
autoimmune polyendocrine,Entity
digestive system neoplasm,Entity
POLE,Entity
RIC3,Entity
secretory diarrhea,Entity
gastrointestinal allergy,Entity
Abnormality of vision,Entity
Intracranial hemorrhage,Entity
CHRM2,Entity
PRPF19,Entity
GALNT12,Entity
Clomipramine,Entity
ALDH1L1,Entity
DTX1,Entity
PMS2,Entity
Estradiol cypionate,Entity
Ketorolac,Entity
LBP,Entity
EPHX1,Entity
GSTM3,Entity
Eltrombopag,Entity
ENG,Entity
NLRC3,Entity
Adenoma sebaceum,Entity
Nicotinamide,Entity
"polyposis syndrome, hereditary mixed",Entity
Elevated urine 4-hydroxyphenylacetic acid level,Entity
X-linked erythropoietic protoporphyria,Entity
Dasatinib,Entity
SGF29,Entity
Satoyoshi syndrome,Entity
Abnormality of the gastric mucosa,Entity
Pirbuterol,Entity
anal carcinoma,Entity
MGMT,Entity
PAX4,Entity
Paralysis,Entity
Homatropine methylbromide,Entity
MKRN3,Entity
Flurazepam,Entity
Anagliptin,Entity
Bilateral ptosis,Entity
Capecitabine,Entity
hepatic vascular disease,Entity
Respiratory tract infection,Entity
INS,Entity
MIR574,Entity
COL6A1,Entity
COX17,Entity
Glutethimide,Entity
CLEC4M,Entity
Prednisolone acetate,Entity
hepatic vein thrombosis,Entity
MIR214,Entity
ABCA3,Entity
Delayed speech and language development,Entity
HOXA2,Entity
CDX2,Entity
Peginterferon alfa-2b,Entity
NCOR1,Entity
Pruritus,Entity
CYP4A11,Entity
Hydrocephalus,Entity
MUC1,Entity
chronic intestinal pseudoobstruction,Entity
IL21-related infantile inflammatory bowel disease,Entity
ALG9,Entity
SMC1A,Entity
Gait ataxia,Entity
KIF4A,Entity
Allergy,Entity
Upslanted palpebral fissure,Entity
MIR615,Entity
Potassium gluconate,Entity
Peripheral demyelination,Entity
Thin skin,Entity
extramammary Paget disease,Entity
FGF19,Entity
Tramadol,Entity
syndrome with a cerebellar malformation as major feature,Entity
Dysphagia,Entity
NOX4,Entity
Rebamipide,Entity
CHST8,Entity
inherited Fanconi renotubular syndrome,Entity
NPL,Entity
malformation syndrome with skin/mucosae involvement,Entity
ASPM,Entity
benign neoplasm of pancreas,Entity
ulcerative colitis (disease),Entity
ST8SIA4,Entity
Growth hormone excess,Entity
systemic sclerosis,Entity
MMP11,Entity
Cortisone acetate,Entity
suppurative cholangitis,Entity
EDEM1,Entity
MIR939,Entity
MAEA,Entity
ETS1,Entity
Phenyl salicylate,Entity
atresia of small intestine,Entity
basaloid squamous cell carcinoma,Entity
MAOB,Entity
MLH3,Entity
Sufentanil,Entity
SPRTN,Entity
Testosterone enanthate,Entity
Flunisolide,Entity
SON,Entity
Fexofenadine,Entity
EDNRA,Entity
CDT1,Entity
non-infectious diarrheal disease,Entity
MBTPS1,Entity
MOGAT2,Entity
epithelial-myoepithelial carcinoma,Entity
MIR3173,Entity
Hypoplasia of dental enamel,Entity
Raynaud phenomenon,Entity
PBX4,Entity
Iloprost,Entity
hyperinsulinism due to glucokinase deficiency,Entity
Depressed nasal bridge,Entity
NDUFA2,Entity
MIR764,Entity
PTPN12,Entity
bile duct carcinoma,Entity
Lansoprazole,Entity
Famotidine,Entity
rectum neuroendocrine neoplasm,Entity
SKP2,Entity
MIR592,Entity
Dihydrocodeine,Entity
Hypoglycemia,Entity
Abnormality of vitamin metabolism,Entity
SPACA7,Entity
esophageal leukoplakia (disease),Entity
B9D1,Entity
OBSCN,Entity
delta-hexachlorocyclohexane,Entity
Mycophenolate mofetil,Entity
MIR210,Entity
ZFP36,Entity
GCGR,Entity
appendix hyperplastic polyp,Entity
Hemangioblastoma,Entity
FAT4,Entity
CLEC4G,Entity
NR3C2,Entity
REG4,Entity
Glecaprevir,Entity
bile duct mucinous cystic neoplasm with an associated invasive carcinoma,Entity
rectosigmoid carcinoma,Entity
Hyperthyroidism,Entity
cyanazine,Entity
small intestinal L-cell glucagon-like peptide producing tumor,Entity
secondary short bowel syndrome,Entity
Rabeprazole,Entity
Telmisartan,Entity
Porfimer sodium,Entity
MIR19A,Entity
Methsuximide,Entity
Mercaptopurine,Entity
Tromethamine,Entity
EREG,Entity
ABAT,Entity
congenital enterocyte heparan sulfate deficiency,Entity
Fluocinonide,Entity
Adenocarcinoma of the intestines,Entity
glucose-galactose malabsorption,Entity
CSMD1,Entity
tonsil squamous cell carcinoma,Entity
FGF9,Entity
DDR1,Entity
cystic tumor of the pancreas,Entity
Haddad syndrome,Entity
Localized skin lesion,Entity
MIR107,Entity
Cefixime,Entity
RARRES1,Entity
drug-induced liver injury,Entity
Myopathy,Entity
FLNC,Entity
"marfanoid syndrome, De Silva type",Entity
SST,Entity
CMIP,Entity
MIR134,Entity
Dieldrin,Entity
SLC17A2,Entity
liver lymphoma,Entity
MIR27A,Entity
Periventricular white matter hyperdensities,Entity
periampullary adenocarcinoma,Entity
digestive system neuroendocrine neoplasm,Entity
Dextromethorphan,Entity
undifferentiated carcinoma of liver and intrahepatic biliary tract,Entity
Homatropine,Entity
Hand polydactyly,Entity
intestinal benign neoplasm,Entity
PTPN11,Entity
MIR7704,Entity
Tachypnea,Entity
Griseofulvin,Entity
CRLF1,Entity
VCAN,Entity
Sloping forehead,Entity
Chronic noninfectious lymphadenopathy,Entity
Neoplasm of the eye,Entity
GMCL2,Entity
SCD,Entity
Tolvaptan,Entity
CLU,Entity
Proteinuria,Entity
Abnormal rapid eye movement sleep,Entity
idiopathic malabsorption due to bile acid synthesis defects,Entity
small intestine diverticulitis,Entity
MIR1468,Entity
parasitic intestinal disease,Entity
diabetes mellitus (disease),Entity
FOXH1,Entity
GATA3,Entity
Doxepin,Entity
hepatitis B virus infection,Entity
Neoplasm of the skeletal system,Entity
RND3,Entity
Ketoprofen,Entity
CCAR1,Entity
Talipes equinovarus,Entity
Ceftibuten,Entity
IFNAR2,Entity
CNTN4,Entity
Polydipsia,Entity
CORO1B,Entity
Dinoprost,Entity
immune system cancer,Entity
hereditary connective tissue disorder,Entity
PROX1,Entity
MIR203A,Entity
Estramustine,Entity
Abnormality of the small intestine,Entity
vector-borne disease,Entity
liver fibrosarcoma,Entity
intrahepatic biliary papillomatosis,Entity
ITGB4,Entity
STAT5A,Entity
Hypoxemia,Entity
Didanosine,Entity
Polyneuropathy,Entity
RAC1,Entity
INMT,Entity
Kaposi's sarcoma (disease),Entity
LIF,Entity
Pulmonary fibrosis,Entity
Oxaliplatin,Entity
cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder,Entity
CANX,Entity
SFRP4,Entity
MCL1,Entity
Diphenylpyraline,Entity
Chenodeoxycholic acid,Entity
SLPI,Entity
TNFSF15,Entity
PRKD2,Entity
Antazoline,Entity
Diazinon,Entity
gallbladder biliary intraepithelial neoplasia,Entity
Zolpidem,Entity
adenocarcinoma of liver and intrahepatic biliary tract,Entity
DNMT3A,Entity
Polyethylene glycol 400,Entity
EAF2,Entity
malignant teratoma,Entity
SDHC,Entity
GCKR,Entity
Physostigmine,Entity
ATM,Entity
Sulfamerazine,Entity
VIL1,Entity
ALDH1A3,Entity
dumping syndrome,Entity
SLC6A2,Entity
Flame Retardants,Entity
"nasopharyngeal carcinoma, susceptibility to",Entity
ZNF160,Entity
monobutyl phthalate,Entity
MAPK1,Entity
gastric adenosquamous carcinoma,Entity
PLAC8,Entity
ALOX12B,Entity
TRIB3,Entity
Tipiracil,Entity
ALB,Entity
hereditary hyperbilirubinemia,Entity
CD68,Entity
Butalbital,Entity
malignant epithelial tumor of salivary glands,Entity
ROR2,Entity
MYLK,Entity
Irbesartan,Entity
inborn errors of metabolism,Entity
Bacteremia,Entity
FECH,Entity
Limb pain,Entity
HGFAC,Entity
anus cancer,Entity
Glycosuria,Entity
Erlotinib,Entity
Areflexia,Entity
SMARCA4,Entity
Ledipasvir,Entity
Phenylpropanolamine,Entity
TPM1,Entity
developmental defect of the eye,Entity
Myocarditis,Entity
Aminocaproic acid,Entity
FOXM1,Entity
Leflunomide,Entity
MIR885,Entity
Dexchlorpheniramine,Entity
GPNMB,Entity
Fluorometholone,Entity
Dicloxacillin,Entity
Reserpine,Entity
SPARC,Entity
LPA,Entity
IL7R,Entity
Corneal ulceration,Entity
Malnutrition,Entity
gastric lymphoma,Entity
PANX1,Entity
Chlorpropamide,Entity
Methantheline,Entity
Olanzapine,Entity
Episodic abdominal pain,Entity
BEX4,Entity
CCN1,Entity
LRRK2,Entity
genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,Entity
Ethosuximide,Entity
RPL15,Entity
Valsartan,Entity
Abnormality of coagulation,Entity
Alcoholism,Entity
Progressive neurologic deterioration,Entity
Abnormality of endocrine pancreas physiology,Entity
Mucoid diarrhea,Entity
Neostigmine,Entity
Dapagliflozin,Entity
Ertugliflozin,Entity
1-hydroxypyrene-glucuronide,Entity
Recurrent gastroenteritis,Entity
Arterial thrombosis,Entity
Postaxial hand polydactyly,Entity
DCC,Entity
Hyperhidrosis,Entity
PAWR,Entity
WIF1,Entity
HOXA10,Entity
FAN1,Entity
ORMDL3,Entity
Hyperketonemia,Entity
clear cell adenocarcinoma,Entity
SNRPB,Entity
IL1RAP,Entity
Acetazolamide,Entity
Abnormal hair quantity,Entity
AKT2,Entity
Stanolone,Entity
FLCN,Entity
Nortriptyline,Entity
Insulin detemir,Entity
pharynx neoplasm,Entity
TUBA1C,Entity
BMP4,Entity
Multiple lipomas,Entity
RFLNB,Entity
Letrozole,Entity
larynx carcinoma in situ,Entity
KRT15,Entity
Polyethylene glycol 300,Entity
Intestinal malrotation,Entity
Butorphanol,Entity
ileal neoplasm,Entity
HADHB,Entity
Abnormal circulating fatty-acid concentration,Entity
ARHGEF1,Entity
inborn disorder of bile acid synthesis,Entity
CYP1A1,Entity
Propiomazine,Entity
Metoclopramide,Entity
ST6GAL1,Entity
SNAP25,Entity
Failure to thrive,Entity
Balsalazide,Entity
Hypoglycemic seizures,Entity
AZGP1,Entity
GRIN2A,Entity
gallbladder carcinoma,Entity
KIFC1,Entity
Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young,Entity
esophagus squamous cell papilloma,Entity
enterocolitis (disease),Entity
TYMP,Entity
CYP7B1,Entity
Norethisterone,Entity
Hypoplasia of the ulna,Entity
RETN,Entity
Linagliptin,Entity
Hydroxyamphetamine,Entity
Hematin,Entity
Tizanidine,Entity
Abnormality of the coagulation cascade,Entity
Imipramine,Entity
Budd-Chiari syndrome,Entity
ITGA8,Entity
GTSE1,Entity
Progressive muscle weakness,Entity
EXOSC5,Entity
PRKN,Entity
MIR346,Entity
PLPPR2,Entity
calcifying nested epithelial stromal tumor of the liver,Entity
Morphine,Entity
JAKMIP1,Entity
GPD1L,Entity
Bicornuate uterus,Entity
VASN,Entity
LEP,Entity
DLG3,Entity
HMMR,Entity
DEFA5,Entity
Semaglutide,Entity
adenocarcinoma,Entity
Azathioprine,Entity
GMNN,Entity
MIR487B,Entity
SCNN1B,Entity
Goserelin,Entity
Sulfamethazine,Entity
food protein-induced allergic proctocolitis,Entity
RTN4,Entity
"2,4,4',5-tetrachlorobiphenyl",Entity
RALGDS,Entity
Hepatic encephalopathy,Entity
Ergotamine,Entity
appendix neuroendocrine neoplasm,Entity
Nalidixic acid,Entity
Flat face,Entity
FTO,Entity
SDHB,Entity
GPR158,Entity
Bruising susceptibility,Entity
Quinestrol,Entity
Intellectual disability,Entity
appendix cancer,Entity
Bromotheophylline,Entity
Parakeratosis,Entity
Abnormality of the anus,Entity
ELOA2,Entity
Macrocephaly,Entity
colon mucinous adenocarcinoma,Entity
Dexamethasone,Entity
CASP8,Entity
DYRK2,Entity
inherited digestive cancer-predisposing syndrome,Entity
neurocristopathy,Entity
Sparse scalp hair,Entity
Fluoxetine,Entity
Tacrolimus,Entity
SERPINC1,Entity
Cafe-au-lait spot,Entity
PTPRT,Entity
CDK8,Entity
Thin upper lip vermilion,Entity
Abnormal heart morphology,Entity
BIRC3,Entity
ABCA5,Entity
Recurrent hypoglycemia,Entity
ERP29,Entity
MIR148A,Entity
Tubulointerstitial nephritis,Entity
Teduglutide,Entity
UBE2C,Entity
SHORT syndrome,Entity
HERC5,Entity
MAP3K9,Entity
EGFR,Entity
RPS19,Entity
CSF3,Entity
rectal cloacogenic carcinoma,Entity
CNTNAP4,Entity
CD81,Entity
MATK,Entity
SKA1,Entity
LTF,Entity
Chlorzoxazone,Entity
Eczematoid dermatitis,Entity
Teneligliptin,Entity
pancreatic colipase deficiency,Entity
HIGD2A,Entity
Respiratory paralysis,Entity
Elevated serum creatine kinase,Entity
UNC93B1,Entity
Hexanes,Entity
Fosfomycin,Entity
SSTR2,Entity
infectious diarrheal disease,Entity
Pantoprazole,Entity
Omarigliptin,Entity
thiamine-responsive megaloblastic anemia syndrome,Entity
KIF1B,Entity
CDC25B,Entity
SLC22A8,Entity
Topiramate,Entity
PIGO,Entity
BCHE,Entity
MLF2,Entity
Central hypoventilation,Entity
CNPPD1,Entity
HSD3B7,Entity
Necrolytic migratory erythema,Entity
Campylobacter fetus infectious disease,Entity
gingival cancer,Entity
MIR24-1,Entity
MBOAT7,Entity
Elevated serum alanine aminotransferase,Entity
PRKCZ,Entity
TBX22,Entity
Triamterene,Entity
IL6ST,Entity
Myositis,Entity
Incomplete penetrance,Entity
ectodermal dysplasia syndrome,Entity
IL11,Entity
Abnormality of the ribs,Entity
Cadmium,Entity
Nail dysplasia,Entity
Cinchocaine,Entity
Abnormality of the immune system,Entity
TAC1,Entity
pancreatic ACTH-producing neuroendocrine tumor,Entity
JPH3,Entity
SRMS,Entity
Waardenburg-Shah syndrome,Entity
ARHGAP11A,Entity
Progesterone,Entity
GPT,Entity
BMPER,Entity
Regorafenib,Entity
ASAH2,Entity
Recurrent pancreatitis,Entity
SMARCE1,Entity
perinatal necrotizing enterocolitis,Entity
intussusception,Entity
Grazoprevir,Entity
Reduced visual acuity,Entity
tubular duplication of the esophagus,Entity
PSMA4,Entity
Mitiglinide,Entity
Lopinavir,Entity
Loratadine,Entity
VSIG4,Entity
MST1R,Entity
post-viral disorder,Entity
SPRR2A,Entity
Bismuth subsalicylate,Entity
rectal prolapse (disease),Entity
Nabilone,Entity
SLC26A3,Entity
Glyburide,Entity
Hodgkin lymphoma,Entity
Erythromycin,Entity
SALL3,Entity
LCN2,Entity
cholestasis,Entity
Tapered finger,Entity
ADM,Entity
GINS2,Entity
Roxatidine acetate,Entity
Velpatasvir,Entity
ZNF292,Entity
Hydrocodone,Entity
collagenous sprue,Entity
Diclofenamide,Entity
BCL2L11,Entity
mono-benzyl phthalate,Entity
MMP7,Entity
Clubbing,Entity
GBA3,Entity
GCLC,Entity
SOD1,Entity
CFH,Entity
Rifapentine,Entity
CBR1,Entity
BLVRA,Entity
Neonatal hypoglycemia,Entity
PIK3R1,Entity
DCLK1,Entity
ampulla of vater clear cell adenocarcinoma,Entity
benign colon neoplasm,Entity
CENPA,Entity
hairy cell leukemia,Entity
Anisotropine methylbromide,Entity
pharynx carcinoma in situ,Entity
SGO1,Entity
Mitochondrial inheritance,Entity
Lixisenatide,Entity
carcinoma of floor of mouth,Entity
ID1,Entity
Developmental regression,Entity
Macrotia,Entity
Subcutaneous lipoma,Entity
Abnormality of digestive system physiology,Entity
PDGFD,Entity
Itraconazole,Entity
WDR17,Entity
Arrhythmia,Entity
KRT17,Entity
EEF2,Entity
achalasia (disease),Entity
Abnormal liver sonography,Entity
CDK14,Entity
MIR589,Entity
ERN1,Entity
PRKAA2,Entity
Nitroglycerin,Entity
Eprosartan,Entity
ACOT1,Entity
Moxifloxacin,Entity
inherited soft tissue tumor,Entity
Proximal muscle weakness in lower limbs,Entity
Alopecia,Entity
SLC24A3,Entity
CHAF1B,Entity
Lipoatrophy,Entity
Sick sinus syndrome,Entity
Etidronic acid,Entity
Apathy,Entity
Atypical pulmonary carcinoid tumor,Entity
Levorphanol,Entity
TICRR,Entity
ischemic colitis,Entity
Danazol,Entity
Oxyphenisatin,Entity
Hypoketotic hypoglycemia,Entity
Desloratadine,Entity
Congenital shortened small intestine,Entity
NAFLD1,Entity
SFRP2,Entity
Isoniazid,Entity
Coma,Entity
ileus,Entity
Palpitations,Entity
AMZ2P1,Entity
POMC,Entity
Tolterodine,Entity
TTC39A,Entity
ULBP2,Entity
Phenylbutyric acid,Entity
PRDX2,Entity
VLDLR,Entity
Celecoxib,Entity
TEDC2,Entity
colorectal adenosquamous carcinoma,Entity
Abnormal facial shape,Entity
Abnormal blood ion concentration,Entity
NR1H4,Entity
IGF2R,Entity
ESPL1,Entity
Antipyrine,Entity
DACT2,Entity
TMEM63A,Entity
Scarring alopecia of scalp,Entity
pancreatic gastrinoma,Entity
Indacaterol,Entity
Spontaneous abortion,Entity
non-Hodgkin lymphoma,Entity
DCBLD2,Entity
Gadolinium,Entity
salivary gland cancer,Entity
CHEK2,Entity
Thromboembolism,Entity
pancreatic gastrin-producing neuroendocrine tumor,Entity
NR5A2,Entity
major salivary gland mucoepidermoid carcinoma,Entity
Antimony,Entity
Vomiting,Entity
SH3KBP1,Entity
Malignant gastrointestinal tract tumors,Entity
Nephrogenic diabetes insipidus,Entity
leiomyosarcoma,Entity
SORL1,Entity
BMPR1B,Entity
liver angiosarcoma,Entity
Hepatic fibrosis,Entity
anal canal squamous cell carcinoma,Entity
Aganglionic megacolon,Entity
CXCR1,Entity
salivary gland squamous cell carcinoma,Entity
Darunavir,Entity
Insulin human,Entity
BTBD11,Entity
intestinal polyp (disease),Entity
gestational diabetes,Entity
KRAS,Entity
HSDL2,Entity
Aurothioglucose,Entity
CD163,Entity
AKAP9,Entity
SRPX,Entity
DIPK2B,Entity
carcinoma of supraglottis,Entity
Low-set ears,Entity
pancreatic exocrine neoplasm,Entity
MCRS1,Entity
UGDH,Entity
CDC42BPB,Entity
ZNRF3,Entity
GHRL,Entity
Cobalt,Entity
ANXA5,Entity
Intermittent diarrhea,Entity
duodenal ulcer (disease),Entity
Myalgia,Entity
Degarelix,Entity
Quinine,Entity
VCAM1,Entity
Chlorpyrifos,Entity
SELENOP,Entity
sublingual gland cancer,Entity
Oxazepam,Entity
IL1B,Entity
Inflammation of the large intestine,Entity
syndromic anorectal malformation,Entity
Band keratopathy,Entity
Molindone,Entity
TUFM,Entity
intrahepatic bile duct adenoma,Entity
STK32C,Entity
Benign gastrointestinal tract tumors,Entity
Adducted thumb,Entity
PRKACA,Entity
Hypothyroidism,Entity
SATB2,Entity
Apraclonidine,Entity
ASH1L,Entity
small intestine neuroendocrine neoplasm,Entity
Pseudobulbar paralysis,Entity
Joint hyperflexibility,Entity
pancreatic cystadenoma,Entity
NLRC4,Entity
Barrett esophagus,Entity
levator syndrome,Entity
Neoplasm of the gastrointestinal tract,Entity
Volvulus,Entity
PLPP1,Entity
integumentary system cancer,Entity
MPP1,Entity
Phentolamine,Entity
WNK1,Entity
Thick hair,Entity
MARK2,Entity
Reduced number of intrahepatic bile ducts,Entity
Ethionamide,Entity
Abnormality of the gastrointestinal tract,Entity
Hypopigmentation of hair,Entity
NOS3,Entity
trichohepatoenteric syndrome,Entity
SETD4,Entity
Halcinonide,Entity
Nizatidine,Entity
PGR,Entity
neonatal jaundice,Entity
immunodeficiency,Entity
C2CD6,Entity
SMO,Entity
Milnacipran,Entity
Hydroureter,Entity
Flexion contracture,Entity
ADH1A,Entity
squamous cell carcinoma,Entity
HRH1,Entity
Alprostadil,Entity
SSTR1,Entity
hepatoerythropoietic porphyria,Entity
Intestinal polyposis,Entity
LRRC47,Entity
TF,Entity
Multiple pancreatic beta-cell adenomas,Entity
CTSD,Entity
FOXA1,Entity
TRIP13,Entity
autosomal dominant hyperinsulinism due to Kir6.2 deficiency,Entity
GRK2,Entity
Amoxapine,Entity
CYP27A1,Entity
KISS1,Entity
IFNGR1,Entity
HK1,Entity
RET,Entity
steatorrhea (disease),Entity
AURKB,Entity
CAMKV,Entity
Levobupivacaine,Entity
tonsil neoplasm,Entity
Thrombocytopenia,Entity
ABCD4,Entity
EFEMP1,Entity
HMGCR,Entity
Reduced consciousness/confusion,Entity
GRIK2,Entity
CETP,Entity
Dantron,Entity
Isradipine,Entity
Alosetron,Entity
Everted lower lip vermilion,Entity
Renal insufficiency,Entity
Generalized muscle weakness,Entity
anal margin basal cell carcinoma,Entity
JAK2,Entity
KRT20,Entity
pancreatic adenosquamous carcinoma,Entity
HBA1,Entity
Bisoprolol,Entity
KLK10,Entity
Reduced coagulation factor V activity,Entity
Multiple biliary hamartomas,Entity
gastritis,Entity
HERC3,Entity
ROBO1,Entity
CAST,Entity
Cleft palate,Entity
Mental deterioration,Entity
Ramelteon,Entity
carcinoma of gallbladder and extrahepatic biliary tract,Entity
hemangiomas of small intestine,Entity
pancreatic serous cystic neoplasm,Entity
Secondary growth hormone deficiency,Entity
ATP1B2,Entity
Monopotassium phosphate,Entity
Pilocarpine,Entity
Edema,Entity
Benign genitourinary tract neoplasm,Entity
Trifluoperazine,Entity
Mecobalamin,Entity
Cysteine,Entity
PLS1,Entity
Hypotriglyceridemia,Entity
BCAS2,Entity
Methocarbamol,Entity
Chronic diarrhea,Entity
Chloroquine,Entity
colorectal medullary carcinoma,Entity
X-linked recessive inheritance,Entity
PPP1R14A,Entity
JAG2,Entity
inflammatory disease,Entity
Diethylstilbestrol,Entity
LZTS1,Entity
Exenatide,Entity
hemangioma,Entity
LPAR1,Entity
biliary cystadenocarcinoma,Entity
Iron deficiency anemia,Entity
SLC22A10,Entity
Congenital onset,Entity
HSD3B2,Entity
ZBTB11,Entity
NDUFS3,Entity
Hydrocortisone acetate,Entity
PRDX1,Entity
PPARD,Entity
Focal-onset seizure,Entity
pyloric stenosis (disease),Entity
IGF2BP2,Entity
HOMER3,Entity
Aprepitant,Entity
gallbladder small cell neuroendocrine carcinoma,Entity
Phendimetrazine,Entity
Cyclacillin,Entity
C14orf180,Entity
HAMP,Entity
MIR494,Entity
LEF1,Entity
RAD23A,Entity
Abnormality of movement,Entity
syndromic lymphedema,Entity
